"STATION","NAME","DATE","PRCP","TMAX","TMIN","WSF5"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-08","0.22","62","43","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-09","0.09","66","55","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-10","0.00","65","51","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-11","0.00","63","40","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-12","0.00","65","45","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-13","0.03","69","51","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-14","0.00","64","45","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-15","0.37","58","51","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-16","0.70","58","55","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-17","0.01","60","45","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-18","0.00","60","37","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-19","0.00","60","36","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-20","0.06","58","52","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-21","0.00","64","50","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-22","0.00","65","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-23","0.00","63","49","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-24","0.00","65","50","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-25","0.00","63","48","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-26","0.17","62","54","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-27","0.12","59","44","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-28","0.00","61","38","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-29","0.00","59","41","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-11-30","0.00","62","36","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-01","0.00","61","33","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-02","0.00","57","36","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-03","0.01","58","42","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-04","0.00","60","42","40.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-05","0.00","63","34","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-06","0.00","61","31","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-07","0.00","65","30","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-08","0.00","61","33","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-09","0.00","62","29","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-10","0.00","63","29","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-11","0.00","62","28","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-12","0.00","61","30","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-13","0.00","61","27","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-14","0.00","61","28","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-15","0.00","59","31","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-16","0.00","62","40","50.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-17","0.00","61","36","34.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-18","0.00","61","33","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-19","0.00","57","31","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-20","0.08","55","36","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-21","0.00","56","32","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-22","0.00","49","29","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-23","0.00","54","36","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-24","0.00","54","38","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-25","0.00","57","35","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-26","0.00","60","29","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-27","0.00","59","32","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-28","0.00","59","30","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-29","0.00","60","31","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-30","0.00","61","29","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2017-12-31","0.00","58","33","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-01","0.00","65","37","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-02","0.00","60","34","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-03","0.21","57","39","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-04","0.15","65","50","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-05","0.10","60","49","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-06","0.00","57","40","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-07","0.00","50","34","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-08","2.32","51","47","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-09","0.89","58","51","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-10","0.00","58","41","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-11","0.00","59","39","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-12","0.00","61","39","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-13","0.00","54","42","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-14","0.00","51","47","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-15","0.00","53","46","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-16","0.04","59","49","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-17","0.00","54","47","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-18","0.06","57","48","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-19","0.00","57","42","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-20","0.00","56","35","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-21","0.00","52","31","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-22","0.12","51","45","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-23","0.00","59","40","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-24","0.20","53","38","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-25","0.16","55","41","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-26","0.00","50","35","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-27","0.00","58","40","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-28","0.00","61","34","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-29","0.00","58","37","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-30","0.00","63","36","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-01-31","0.00","65","34","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-01","0.00","67","41","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-02","0.00","69","38","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-03","0.00","71","36","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-04","0.00","71","39","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-05","0.00","73","41","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-06","0.00","72","43","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-07","0.00","72","41","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-08","0.00","73","38","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-09","0.00","72","38","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-10","0.00","66","41","42.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-11","0.00","61","31","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-12","0.00","61","31","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-13","0.00","64","36","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-14","0.00","65","30","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-15","0.00","62","34","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-16","0.00","64","29","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-17","0.00","67","32","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-18","0.00","61","35","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-19","0.00","53","27","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-20","0.00","52","26","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-21","0.00","56","28","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-22","0.01","57","28","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-23","0.00","53","26","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-24","0.00","59","25","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-25","0.00","62","32","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-26","0.26","52","39","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-27","0.00","59","37","38.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-02-28","0.18","57","34","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-01","1.37","56","46","53.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-02","0.27","51","35","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-03","0.25","54","35","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-04","0.00","54","31","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-05","0.00","61","30","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-06","0.00","65","31","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-07","0.00","68","42","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-08","0.10","67","47","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-09","0.00","67","44","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-10","0.00","61","41","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-11","0.00","70","40","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-12","0.01","74","44","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-13","0.69","62","49","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-14","0.12","58","42","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-15","0.28","51","39","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-16","0.00","57","41","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-17","0.00","57","37","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-18","0.00","57","31","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-19","0.00","129","35","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-20","0.43","57","46","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-21","1.33","66","52","32.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-22","0.24","66","44","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-23","0.00","60","38","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-24","0.01","58","41","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-25","0.00","59","39","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-26","0.00","66","39","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-27","0.00","76","44","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-28","0.00","79","39","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-29","0.00","84","45","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-30","0.00","79","46","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-03-31","0.00","77","48","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-01","0.00","79","43","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-02","0.00","76","47","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-03","0.00","76","42","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-04","0.00","73","50","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-05","0.19","63","52","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-06","1.17","62","54","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-07","0.24","69","50","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-08","0.00","68","45","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-09","0.00","74","46","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-10","0.00","68","51","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-11","0.12","62","44","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-12","0.00","63","35","11.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-13","0.00","72","40","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-14","0.00","76","49","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-15","0.00","68","47","40.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-16","0.13","56","42","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-17","0.00","63","34","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-18","0.00","62","41","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-19","0.00","71","36","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-20","0.00","81","43","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-21","0.00","83","46","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-22","0.00","85","49","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-23","0.00","86","51","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-24","0.00","84","53","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-25","0.00","84","49","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-26","0.00","75","50","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-27","0.00","70","48","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-28","0.00","67","47","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-29","0.00","69","47","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-04-30","0.00","72","40","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-01","0.00","78","45","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-02","0.00","81","43","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-03","0.00","77","50","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-04","0.00","86","52","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-05","0.00","81","52","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-06","0.00","77","49","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-07","0.00","87","47","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-08","0.00","87","56","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-09","0.00","81","56","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-10","0.00","84","53","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-11","0.00","82","51","45.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-12","0.00","85","53","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-13","0.00","79","53","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-14","0.00","76","51","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-15","0.00","78","52","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-16","0.05","72","52","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-17","0.00","81","51","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-18","0.00","83","54","34.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-19","0.00","80","54","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-20","0.00","76","51","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-21","0.00","83","50","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-22","0.00","79","54","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-23","0.00","75","53","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-24","0.00","78","52","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-25","0.21","67","54","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-26","0.00","75","55","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-27","0.00","90","53","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-28","0.00","95","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-29","0.00","98","59","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-30","0.00","76","53","38.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-05-31","0.00","73","52","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-01","0.00","86","47","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-02","0.00","95","52","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-03","0.00","99","60","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-04","0.00","94","60","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-05","0.00","86","54","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-06","0.00","82","54","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-07","0.00","83","54","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-08","0.00","89","56","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-09","0.00","80","57","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-10","0.00","82","50","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-11","0.00","89","50","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-12","0.00","98","60","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-13","0.00","98","59","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-14","0.00","91","58","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-15","0.00","83","56","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-16","0.00","83","53","36.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-17","0.00","78","51","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-18","0.00","89","57","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-19","0.00","93","57","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-20","0.00","91","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-21","0.00","94","55","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-22","0.00","100","56","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-23","0.00","101","65","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-24","0.00","96","61","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-25","0.00","86","57","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-26","0.00","92","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-27","0.00","86","56","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-28","0.00","89","56","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-29","0.00","97","55","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-06-30","0.00","102","65","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-01","0.00","98","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-02","0.00","91","59","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-03","0.00","87","57","27.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-04","0.00","80","57","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-05","0.00","89","55","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-06","0.00","92","64","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-07","0.00","97","58","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-08","0.00","97","61","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-09","0.00","98","62","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-10","0.00","97","58","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-11","0.00","97","61","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-12","0.00","98","62","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-13","0.00","96","69","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-14","0.00","98","65","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-15","0.00","95","62","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-16","0.00","98","59","19.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-17","0.00","101","61","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-18","0.00","103","57","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-19","0.00","100","63","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-20","0.00","97","67","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-21","0.00","97","66","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-22","0.00","96","64","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2018-07-23","0.00","100","64","21.9"
